,PV Roof,PV Facade,GWP,NPV,Normalized GWP,Normalized NPV,GWP_1,GWP_2,GWP 1 per kWh(gCO2e/kWh),GWP 2 per kWh(gCO2e/kWh),Feasibility
65,11.078253199160908,129.0,279682.8030185117,-84523.36701279711,0.00020486949107233123,0.04422473928195181,280709.2077989973,279682.8030185117,22.651799747345187,22.56897412245893,True
66,110.25656621516305,120.88034475042008,281137.44816214155,-23346.310099372266,0.08116420746218549,0.3741526920249641,291902.3593555283,281137.44816214155,23.555029924895248,22.68635655802387,True
67,113.98859549339855,63.20340669652997,288885.6935595848,35697.83346214096,0.5123984645328871,0.6925778401042886,295810.70968125307,288885.6935595848,23.87041383985461,23.311600398481893,False
68,113.91247256935455,70.35803422109235,287899.5254301535,28861.052762185638,0.4575125569721318,0.6557070723116946,295270.5668055601,287899.5254301535,23.82682706779577,23.232021665884396,True
69,57.79818822728805,129.0,279804.9677474177,-53257.10708050766,0.007004036709938271,0.21284372244077468,284126.4795168464,279804.9677474177,22.927556126132774,22.57883219229948,True
70,80.68751741061666,129.0,279951.5425060399,-41744.032913404604,0.015161761962241827,0.27493374738437776,286847.153017701,279951.5425060399,23.147100585691064,22.590660026898703,True
71,113.98859549339855,52.056837579589164,290420.9505557421,46165.066997608774,0.5978443140369502,0.7490276450716482,296669.57070366055,290420.9505557421,23.939719538954815,23.4354877989357,False
72,114.0,53.31751984386086,290247.60804941325,44997.18900032479,0.5881968102343276,0.7427292774132827,296571.4188990314,290247.60804941325,23.931799189491638,23.42149994377466,False
73,113.99277424762928,61.5397352229012,289114.94720026094,37272.66504644815,0.5251577433562391,0.7010709090216246,295936.6681400325,289114.94720026094,23.880578044324878,23.330099996698365,False
74,114.0,55.4655142683882,289951.7358216856,42990.86815252469,0.5717298252890525,0.7319091862997615,296403.21639455564,289951.7358216856,23.918226106234908,23.39762456574257,False
75,93.74223477974007,129.0,280062.49784140417,-36754.86514620367,0.02133706219597346,0.301840336069307,288826.6131665802,280062.49784140417,23.30683291243529,22.599613555916427,True
76,113.98407133541176,43.000750709791156,291669.5247259038,54525.536425027734,0.6673346214612651,0.7941156682837224,297404.3481123193,291669.5247259038,23.99901232400563,23.536241359155436,False
77,113.98367909468362,93.78447459943561,284696.6455255697,5831.703843059383,0.27925393643390817,0.5315097616655772,293765.34470920917,284696.6455255697,23.705363330395908,22.973565611726816,True
78,114.0,129.0,280259.8989168399,-31140.384018453144,0.032323563235109425,0.3321192405745435,292460.5553643894,280259.8989168399,23.60007349262012,22.61554281475956,True
79,114.0,125.78282843690532,280621.84023243556,-27655.2049071728,0.052467671523881855,0.35091481635313426,292509.0160652612,280621.84023243556,23.60398402373654,22.64474963082893,True
80,114.0,106.58741954749091,282957.1805926225,-7315.55043283586,0.1824427450501737,0.4606066011298164,293091.26976883714,282957.1805926225,23.650968924584525,22.833199673474933,True
81,113.93224244945317,77.3577020374286,286940.18235562206,22107.464140727603,0.4041196174353963,0.6192849595137644,294784.8477230491,286940.18235562206,23.78763201795479,23.154607578246598,True
82,114.0,93.91554144474853,284679.3244735614,5704.3753446584315,0.27828992063274044,0.530823078897187,293760.95621860295,284679.3244735614,23.705009201611944,22.972167891272328,True
83,113.40722150562775,4.583339336276513,296990.7488502936,88376.0618122407,0.963491236834484,0.9766715986234795,300808.8328356275,296990.7488502936,24.27373685762511,23.965636975428662,False
84,111.63145373840956,106.51787344044124,282890.69457548717,-7938.166940964217,0.1787424172037685,0.4572488294383555,292627.3789143011,282890.69457548717,23.613535301284575,22.82783459137465,True
85,98.68661620736736,129.0,280108.5328831193,-35162.011092748115,0.02389917606755988,0.31043060018774443,289653.9056675987,280108.5328831193,23.373591193050615,22.603328348724503,True
86,113.99762775340551,36.94203153737348,292507.45526738075,60049.05111956677,0.7139702577886705,0.8239039906885438,297919.880568809,292507.45526738075,24.040613160897394,23.603858075317138,False
87,114.0,57.183408658860195,289715.13812795584,41379.73287773189,0.5585618078287573,0.7232203315293094,296270.21015955455,289715.13812795584,23.90749318221002,23.378532339943956,False
88,113.98848395283079,84.58138393837841,285952.9914193398,15057.617915158939,0.34917678481227193,0.5812651290461677,294316.15860826883,285952.9914193398,23.749811199553402,23.07494631035875,True
89,113.15739642014374,30.135194560093336,293427.0414111032,65727.25409348324,0.7651504963019634,0.85452654719849,298404.22910419444,293427.0414111032,24.079697614583456,23.67806398164049,False
90,113.94785737819066,67.82734506051328,288248.1824756273,31291.294320687874,0.4769173195041726,0.6688133684057075,295460.73989837535,288248.1824756273,23.842173065348046,23.260156509185396,False
91,114.0,41.01360687699964,291944.62220341654,56348.911338268605,0.6826453725090275,0.8039491317185501,297573.3957346788,291944.62220341654,24.012653603960345,23.558440320922593,False
92,113.9849457697818,113.38680984959578,282034.5353919113,-14439.19359971886,0.13109225248577488,0.42218878365540796,292763.60911301046,282034.5353919113,23.62452838271892,22.75874691687236,True
93,114.0,95.32338154844761,284487.71944987675,4277.139934045441,0.26762600308736406,0.5231259963491944,293681.3847241462,284487.71944987675,23.69858818830724,22.956706344210435,True
94,113.94853970845838,79.67942604564675,286622.505979954,19854.779111440876,0.3864391067103042,0.6071362260279548,294630.12087802147,286622.505979954,23.775146351607805,23.12897271680932,True
95,12.319013236221593,129.0,279683.7099455207,-83585.36684332666,0.00025534517619597315,0.0492833754962427,280769.2237363129,279683.7099455207,22.656642727040726,22.56904730683772,True
96,114.0,26.02918685845531,294020.68013828364,69848.37608613183,0.798189893268988,0.8767517638178985,298882.24194336694,294020.68013828364,24.11827080993567,23.72596759576058,False
97,113.82746101784316,34.291450603037426,292869.55409689556,62355.297866799236,0.7341231326296658,0.8363415825934867,298126.1137379596,292869.55409689556,24.057255124605987,23.633077601955506,False
98,114.0,11.570337492158778,296033.2577833662,82622.26804420611,0.9102013721336948,0.9456413808560638,300215.41607174824,296033.2577833662,24.225851154810062,23.888372335348024,False
99,114.0,50.501258162682184,290635.59361989866,47617.00328733428,0.6097904305522435,0.7568579394949372,296794.825870724,290635.59361989866,23.949826991374664,23.45280839822973,False
